40560	479	48
22643	190	61
16890	162	3
19852	3	1
33318	4262	45
30575	7086	134
39772	479	48
56138	317	42
4367	190	3
3	16781	1
19309	3	1
42765	8554	31
775	444	6
1684	3	1
27716	190	32
68405	687	189
67729	48	0
37207	33048	61
33034	1077	3
28656	3	1
10250	162	3
53880	53114	183
59627	39452	79
66958	12770	113
33073	5639	1
57601	48652	166
3721	1453	1
16834	189	31
35324	35325	23
47076	13476	162
34287	4262	129
40795	3602	90
71267	28687	50
66254	20550	78
6181	392	48
8696	3557	0
1319	28007	71
56098	317	186
34980	261	36
57725	15308	166
65546	39421	79
44814	43406	155
52312	583	87
11504	11505	10
51171	51172	3
30968	3346	135
31353	29750	134
62837	583	87
7913	3	1
59124	760	65
26138	2834	13
5801	2421	3
38489	31477	106
66921	10169	92
12583	890	3
15134	15135	50
3295	25065	71
39654	3602	90
39909	479	48
40585	1154	13
2157	3708	0
75071	28	45
30853	10623	13
17077	28	23
30654	31400	106
70044	583	87
43881	43882	155
62935	73386	48
15595	3	1
40441	4802	90
57709	57710	167
66806	20550	78
53375	53379	183
30949	10623	3
28336	28344	3
59744	12770	113
75041	601	1
50310	8942	164
31269	29769	134
6245	317	42
69295	69296	50
67156	20550	78
33500	317	141
68601	687	189
71669	379	70
3941	29	3
59177	687	189
21990	2462	1
65107	3603	78
9681	2671	0
43941	43792	155
41000	13476	91
74726	3904	12
56622	78	23
47842	8942	164
74846	3941	3
69330	143	24
32811	32685	3
28219	64485	0
27542	143	3
59933	59934	27
231	43109	155
1618	36897	106
19830	572	10
40150	1423	75
43430	42901	155
15955	936	1
59300	3611	94
68294	59303	51
12187	250	3
37914	5727	1
50387	8942	164
8261	522	56
26101	176	25
18561	18562	28
18930	47	12
66541	3085	80
34308	2761	129
4626	2718	61
70763	4028	109
59782	1047	80
30456	4664	42
12164	927	70
430	162	3
32849	3717	138
41278	2922	145
3160	7421	48
66896	22939	78
5495	3717	3
29161	1154	13
45364	522	56
14633	20550	162
3735	687	29
73607	572	10
43102	43103	155
64926	13476	78
66892	39517	79
23666	23667	24
66723	40019	79
30776	10019	42
64961	35313	92
54201	54202	21
196	3212	0
53703	53114	183
15065	379	46
50187	8942	164
64954	17139	92
13021	1706	29
24909	3	1
67866	583	87
35403	22680	120
15725	695	6
14083	379	46
58105	47627	167
42689	42692	155
68297	687	189
70238	7067	109
3370	414	10
56756	2056	17
59659	3085	80
30941	29750	48
59938	20550	78
4562	31673	106
65994	3603	78
71796	927	70
73377	572	10
34333	2724	129
68199	10211	70
70538	7036	109
40046	479	48
34893	261	36
36834	2588	61
13700	1504	10
37892	6602	1
53844	53114	183
27776	13	6
51944	1178	69
15900	583	87
9428	9431	3
39090	261	36
66969	35676	92
21176	18016	3
29231	3602	90
5469	12844	48
47037	20550	162
51495	3	1
3999	2461	1
32565	31459	106
40154	42166	94
6415	583	87
33418	317	45
6364	43164	155
61410	189	31
29133	479	48
11453	3	1
34135	3963	129
28493	28492	48
60888	35326	92
27834	3555	28
40723	5369	13
50057	28326	167
17124	38034	1
14498	1047	13
17022	190	32
65796	3085	80
61456	14827	32
26028	315	1
51911	1178	69
67676	143	24
775	13	6
70652	7067	109
3241	1454	1
30659	10623	12
53920	53114	183
35506	14668	120
68977	22929	10
13460	479	3
15459	3	1
25683	414	10
39532	13846	89
18026	13	6
6861	13	6
64972	39497	79
28221	29	3
10442	3	1
50485	8942	164
65171	20550	78
17053	60159	0
19475	19476	1
2676	189	71
6010	3	1
16625	687	29
34409	143	129
4636	1246	1
69591	69592	1
18347	35639	1
65300	39440	78
68722	687	189
398	1	62
16084	1131	28
30197	10623	3
66803	1047	80
67684	3557	0
39970	3602	90
70942	1706	29
66421	35508	92
44913	43168	155
67035	20550	78
30409	10623	3
30312	886	3
44182	44183	155
66797	20550	78
29862	10623	3
9016	8384	3
5016	414	10
40270	317	89
2491	190	1
66117	27081	92
38424	3269	1
1422	35732	92
14825	143	24
70257	3708	0
3190	61945	95
21176	5475	3
57284	4237	23
34545	31499	106
3137	487	6
1423	1411	13
34621	34480	45
71212	71213	50
16149	187	29
21176	11484	3
39539	3602	90
40870	3602	90
9571	3	1
28426	414	10
63979	1079	12
65787	1414	79
53899	53114	183
35039	3938	23
34082	31436	106
30424	1	1
41255	3269	1
1273	45152	50
31932	31933	136
59893	7070	93
60939	1047	80
68271	446	51
53359	53114	183
37931	4697	107
3085	39424	48
15039	189	31
4028	1504	10
66968	20550	78
67837	7486	79
27292	28	45
7498	7499	48
15376	15377	13
59174	760	70
36750	1332	1
72440	18375	42
56026	6280	0
4476	31554	106
70961	583	87
35718	78	45
44039	43103	155
37381	8899	61
62647	583	87
70556	48	0
12610	29769	134
21950	21951	13
21603	188	31
1559	11039	3
40841	3085	48
18004	18012	3
11388	4802	12
5691	5688	0
24901	187	29
1176	1178	69
33357	3764	141
8029	5462	12
43142	43143	155
53126	53114	183
22651	6714	61
65122	1414	79
56956	261	36
30783	10623	13
65078	12770	113
30906	10623	3
4268	18907	1
61539	583	87
65849	3611	94
27788	202	1
37212	31436	106
15937	20975	1
30506	29750	48
11216	11215	155
39497	3624	89
62835	12755	0
7225	28	45
32150	11380	136
70885	583	87
24573	317	62
65833	12770	113
20700	2213	1
36718	7376	106
15151	13	6
40436	9691	90
70567	7067	109
50447	8942	164
34162	4192	129
19590	3	1
65978	20550	78
40696	3602	90
24412	24413	94
30850	10623	13
65603	12770	113
57008	261	36
59724	59723	27
522	1504	10
53974	53114	183
32868	3687	1
42749	42751	155
54113	53114	183
66763	39833	79
66204	20550	78
5444	3940	0
33330	10540	23
29915	10623	13
8800	8801	3
40153	479	48
21229	143	25
67931	187	29
22060	3	1
28336	11494	3
14375	204	1
30647	10623	13
30229	7086	134
57953	8942	164
27299	4177	62
70428	47	29
57054	261	36
315	479	48
43764	43765	155
71683	60233	51
60451	20550	78
30220	391	3
34423	26033	129
56697	32687	88
5295	487	6
14797	13022	50
15280	11891	27
994	234	1
31003	29750	134
65125	1047	80
29425	12931	42
4224	2718	3
4646	190	61
7183	3683	10
47723	8942	164
13667	409	3
66566	39452	79
26676	26677	1
10243	3	1
65799	1047	80
53204	53114	183
5244	13	6
68630	687	189
4180	3407	3
25685	414	10
65253	3085	80
36253	36254	106
43854	43855	155
7637	17780	29
37338	2368	107
8925	1339	12
44746	44747	155
70497	13692	0
74497	45471	10
12642	4229	135
44109	43007	155
11671	7394	13
16288	11287	10
34887	21003	23
13786	3085	75
52445	581	1
43359	42861	155
50082	8942	164
29146	479	48
15826	3876	1
50	24607	13
12564	890	3
7659	1047	90
44938	44400	155
46511	3	1
62883	60950	50
36532	6602	1
70822	50	0
55568	583	87
34817	4635	45
43552	43238	155
65704	20550	78
31234	29750	134
16140	7	3
60445	39425	93
851	664	70
73191	32776	42
16319	16320	13
40503	3602	90
56687	2984	88
58037	58038	167
5761	1689	76
14245	234	1
4288	190	61
5634	522	56
6673	479	3
21421	21422	1
15803	392	48
50348	47524	166
41537	38608	146
15426	250	3
70270	70271	109
51457	3	1
38813	38814	108
71076	399	0
21809	162	3
30238	29847	42
14760	3	1
65394	583	87
6004	1076	50
1634	1131	28
57739	57741	167
64834	20550	78
21235	56187	0
13856	11595	3
31264	7086	134
60688	20550	78
2815	643	48
14691	3285	3
11545	3294	70
317	31449	106
66008	20550	78
57762	8938	166
40098	479	48
65434	20550	78
18060	42726	155
15123	90	1
11160	2051	10
1024	664	1
60762	20662	92
40270	3602	90
40374	1154	13
32843	2368	138
29868	4549	135
39994	3602	90
59270	20662	92
3765	16	1
4062	31520	106
814	15	1
8330	40029	13
29227	3602	90
638	444	43
64144	7015	0
67182	20550	78
23287	143	25
16179	14924	3
65698	21197	79
5801	5806	3
69047	6998	0
71786	446	51
39854	479	48
595	13	6
14670	189	31
70446	886	3
59820	1047	80
32041	78	136
6246	162	3
143	7376	106
57694	47524	166
69430	1056	28
22709	43670	155
23813	3403	71
53274	53114	183
10944	3	1
11583	66	17
35464	35465	120
56812	261	36
16138	13	6
12134	5629	3
62451	61771	95
196	10370	0
40717	25510	90
35967	190	1
40861	479	48
20336	20338	28
40728	25510	90
5416	143	25
30850	29750	134
43885	43170	155
10086	3	1
41017	3602	90
29219	3602	90
12674	890	3
8992	8971	13
1559	24062	3
44500	44501	155
23008	23009	13
69330	16818	50
75266	414	10
31340	10623	13
35010	10111	45
60697	1047	80
65518	22254	79
18004	11495	3
35680	4262	120
71086	8408	50
72211	56162	13
44634	42743	155
66708	42526	94
41481	4332	42
56792	261	36
19527	13	6
55588	583	87
22637	32534	1
17593	190	32
66859	12770	113
28478	31567	106
9158	9155	0
64959	20550	78
66206	39450	93
44084	42825	155
9893	522	56
8216	1166	48
65305	20550	78
37583	37582	0
4546	11695	61
65005	1047	80
60412	39452	93
4561	190	61
30518	29769	48
65966	9691	80
65114	12770	113
53697	53114	183
58998	6899	177
8366	7374	106
11653	3294	70
14637	13	6
70904	583	87
33549	28	45
68937	13772	0
29942	3708	48
1672	1673	12
11096	693	6
29880	29748	12
27748	27749	0
6888	444	6
13018	3269	1
21351	3528	3
80	315	1
6050	5217	31
64801	20550	78
67666	48	109
38085	4697	108
30415	10623	13
62136	62137	95
65937	39450	79
64990	1414	79
57822	8942	164
60561	13476	78
11693	317	42
29159	479	48
30587	10623	13
35462	33034	120
32546	59783	75
53981	53114	183
34249	2533	129
72630	414	10
1629	13	6
39480	20550	91
43801	43802	155
66316	3608	92
15862	414	10
75191	3	1
73211	7273	48
72437	4386	42
28995	3	1
10252	3	1
2804	43243	155
5867	60395	13
59907	583	87
28283	111	21
32869	1079	3
1	9899	108
11544	24198	0
40553	1423	75
40949	13476	91
71511	71512	50
8432	28	45
4000	17826	13
52152	583	87
18690	3674	3
62570	62112	95
30708	7086	134
69287	446	51
11172	643	3
65081	35419	92
18664	18663	0
67224	12770	113
29843	29750	48
29760	29761	135
57430	78	23
56998	261	36
50942	3012	46
57893	8942	164
12740	3935	0
68886	583	87
46935	8330	73
4437	277	61
3816	39362	144
44443	43060	155
66268	1047	80
29230	3602	90
70828	49	0
56110	2051	10
30991	3708	134
9591	162	3
60792	35265	92
12166	446	50
38644	190	61
34445	78	23
27733	570	10
16705	7	3
56991	3	1
55619	1630	6
35474	4171	120
545	66	17
5540	42787	155
1435	36311	6
51929	1178	69
16014	3	1
40375	3602	90
33654	2533	129
11663	3961	70
1186	7376	106
68422	687	189
34516	4336	45
65633	39415	79
61199	583	87
13449	317	89
10168	3	1
21176	9281	3
16383	601	1
62795	143	24
57743	8942	164
35330	3563	45
64895	20550	78
61398	39439	79
57545	8942	164
57898	18108	166
31982	78	136
18954	3836	28
23835	143	24
5633	10264	107
53932	53114	183
31237	29750	48
26786	187	29
65672	21041	76
64894	1047	80
74128	379	46
34766	34767	45
38768	1331	1
42719	42720	155
37214	1078	61
73548	572	10
66014	20550	78
68110	4793	70
47927	47845	170
44886	44887	155
40444	1154	13
65773	12770	113
65803	40683	92
18905	18908	42
65136	20550	78
4907	3333	31
44961	44962	155
47092	1573	73
65927	1047	80
64943	12770	113
59383	687	189
3035	250	3
56770	78	23
12532	30394	135
16415	3	1
26929	60572	0
38596	32916	1
9069	8384	3
65363	7677	93
72556	847	10
62682	702	6
67168	35510	92
10818	1504	10
65574	25203	76
30890	29748	134
30216	11695	1
26386	282	21
36326	332	3
66157	20550	78
73173	3	1
40005	25510	90
35840	31394	106
59730	1047	80
56601	78	23
70289	7067	109
70063	583	87
62639	15589	95
26063	16664	3
56651	317	88
57597	8942	164
32131	78	136
38006	5093	61
29396	3	1
61630	583	87
24417	143	24
2157	187	29
1130	187	29
3688	3	1
73386	572	10
40760	1154	13
39018	14827	117
40515	3602	90
64855	7070	79
58135	8942	164
14379	13	6
25296	2475	17
62684	1131	28
13428	4186	89
65318	25203	76
67442	1056	28
9780	3	1
33395	261	36
44188	8142	155
67458	1423	12
68482	68483	50
38444	3368	61
3785	1423	75
40428	3602	90
65824	9690	79
63140	399	0
65256	35350	92
39794	3602	90
43628	43221	155
15042	12770	113
61961	61746	95
29199	1154	13
13666	409	3
67190	24013	93
62426	59972	95
75170	3	1
66339	3603	78
26455	3	1
15858	71882	0
64980	20550	78
65267	3611	94
387	8620	1
39245	2528	117
18941	26291	10
40132	15333	91
38819	6602	1
30062	9518	48
15673	1573	73
4706	39315	144
66280	20550	78
6083	6082	28
70556	7067	109
51348	1178	69
3938	37552	106
60420	13707	29
7680	176	25
62487	62492	95
13327	13325	0
9104	16	1
24741	45758	10
65267	1414	79
24901	143	25
4243	5639	61
32564	5093	3
20531	1047	12
40994	479	48
73274	3624	42
18596	15893	1
24307	3279	1
67349	143	24
13663	1191	1
33017	3717	138
73154	1504	10
24230	15333	91
54121	53114	183
40993	13476	91
15450	570	10
62849	62850	0
41080	3602	90
1277	464	1
39865	1154	13
70183	7067	109
40653	479	48
42923	42924	155
4739	39271	144
74448	234	1
8913	24134	3
68763	687	189
32865	32396	108
66377	12770	113
74939	47	12
31292	29769	134
30064	9518	48
10241	3	1
889	12500	13
50893	379	46
60287	1047	80
4907	3368	32
18004	11488	3
32871	1079	0
65631	1047	80
5297	3	1
47832	8942	164
30834	7086	134
66103	12770	113
69038	48	109
29582	29583	27
33022	760	1
70547	70548	109
71017	583	87
69544	583	87
69521	15315	27
66001	1047	80
618	581	3
55969	1504	10
10297	595	48
66224	20550	78
44571	43076	155
12844	7855	3
68797	68027	50
67080	20550	78
10119	3	1
3608	4262	120
3183	21796	12
68894	583	87
43955	43956	155
14087	3	1
30262	886	3
40374	3602	90
64982	12770	113
40548	3602	90
20281	234	1
19709	3	1
34117	989	129
52076	2895	177
73680	8114	10
60164	1047	80
46994	20550	162
56786	78	23
31250	7086	134
36222	36223	106
34499	4438	45
51146	10211	70
69430	143	24
15899	1075	46
15982	13	6
59309	21436	0
12325	7023	29
57958	8938	166
10443	1179	1
51496	1178	69
70613	7067	109
30833	29750	134
29208	479	48
11389	250	3
40303	3602	90
41061	9813	89
70045	583	87
33350	989	141
56773	78	23
40567	760	65
67541	67540	3
4941	1178	69
17140	39820	90
67630	188	31
60853	60854	78
30449	7086	134
41407	2724	146
515	162	3
43784	42833	155
25601	890	3
69231	1076	50
56902	261	36
75240	414	10
58029	8942	164
29298	479	3
29846	3708	134
32079	78	136
71489	29718	0
44557	42721	155
9645	38701	106
44240	43002	155
69917	7070	29
67089	20550	78
9550	5301	10
63301	50	0
3665	317	45
65985	1047	80
10883	10490	3
29256	3602	90
67731	143	25
33433	143	23
33068	583	107
65297	12770	113
1459	1462	50
23340	12372	6
66526	21197	79
35433	4198	120
50430	8942	164
18832	197	1
11663	36837	70
11527	234	1
51366	3	1
28336	23395	3
10504	16	1
56785	78	23
11380	11191	108
299	22481	73
70209	13753	109
12510	889	13
51013	379	46
29355	2829	10
48236	47844	170
33225	28458	45
8321	570	10
24239	24241	3
65936	35617	92
32074	32075	136
38160	31464	106
31182	10623	3
61027	61028	29
3006	2824	48
7771	162	3
33191	190	1
2515	15	1
74442	143	25
7042	989	42
66129	27079	92
67667	11543	0
69627	583	87
70201	7051	0
52437	261	36
3898	3	1
5657	143	25
28776	162	3
43223	43224	155
34124	317	129
72641	414	10
53489	53114	183
35382	35383	45
72338	34281	62
66416	12770	113
59316	1047	80
60546	24132	0
11695	3012	138
12884	12885	24
63944	7067	109
11381	20388	13
53765	53114	183
41429	4445	42
34481	34482	23
196	1431	0
69141	3835	27
22499	5629	3
15740	12010	10
53644	53114	183
38173	35359	92
1559	18014	3
67354	67356	29
20627	32360	13
62801	51419	50
56751	317	88
65946	20550	78
23627	39440	91
6309	8140	6
43851	43792	155
40101	479	48
27878	3	1
66018	39481	79
1740	162	3
50707	28	23
37736	31640	106
2557	2558	48
49850	18120	164
34442	3938	45
33915	4262	129
39780	13476	91
60619	21009	79
27689	143	25
17052	1423	3
1578	1576	3
66447	20550	78
47553	8938	166
30304	6132	42
66994	35648	92
58070	47538	167
29908	29792	48
33165	190	3
2205	2206	3
28238	187	29
3707	3708	0
17169	3269	1
21755	162	3
39633	317	89
40940	479	48
40693	15333	91
39440	3	1
66443	20550	78
62417	29027	95
32892	31633	106
37964	4705	107
66087	12770	113
13627	13628	3
63948	7067	109
29784	29785	135
24789	3	1
62389	59220	95
40114	25510	90
50934	379	46
65373	39520	79
70068	583	87
66552	1047	80
60940	20550	78
56907	261	36
72621	26963	46
5959	7133	3
61514	190	32
19319	3624	24
29887	7086	134
35903	32534	61
57523	47587	167
50926	379	46
30888	30889	135
7206	3	1
73499	16910	42
75484	392	48
31899	4600	136
18596	6231	1
44626	42930	155
7862	3	1
7315	135	1
40724	3602	90
1046	21293	6
44133	43011	155
33435	317	141
30545	2558	48
4526	31502	106
6786	43310	155
13626	162	3
69002	7067	109
53851	53114	183
16765	601	1
29770	29769	134
3558	8701	13
33493	317	23
26311	26312	45
65067	1412	79
67120	3603	78
9065	8384	3
18065	42726	155
67421	9691	75
66286	20550	78
66005	42453	78
66570	20550	78
6075	6743	10
21117	1054	27
4451	3407	3
64847	40132	79
4322	4961	3
12446	7	3
23181	760	32
37118	905	107
15914	162	3
63036	13772	109
12577	29769	134
30852	1373	42
16279	13	6
1336	2824	13
30599	29748	48
71706	3819	51
36766	190	1
39949	4426	89
39433	1047	90
65370	9691	80
18596	18598	3
67877	3328	42
30310	29748	134
17470	522	56
2887	2220	48
71683	59411	51
38830	3646	108
11509	7608	1
59256	15097	93
53358	53114	183
29523	11688	1
29773	29748	134
6754	28	45
28336	19259	3
26512	13	6
13434	15457	13
70936	70937	50
33380	143	141
39805	479	48
15347	6719	1
1054	74456	50
42699	42700	155
38835	937	107
35022	4698	107
72219	4171	186
67229	3085	75
7393	831	13
37023	37024	107
16321	3	1
30155	10623	13
1130	143	24
37261	3936	108
53859	53114	183
72379	317	42
53614	53114	183
65063	22418	92
56152	1504	10
69566	6035	109
3708	70268	13
7394	7628	13
1300	12748	1
59133	12145	29
53570	53114	183
36470	1078	61
73631	6741	10
38780	9899	107
30624	10623	12
70116	583	87
44718	42696	155
15774	3579	42
27132	234	1
37257	3368	61
61730	61731	95
10487	4689	1
44027	43115	155
66353	12770	113
39691	317	89
30741	10623	3
50791	3172	1
57802	47524	166
10255	3	1
44986	42806	155
23628	23629	13
61191	187	29
29895	29748	134
7557	36758	106
64939	20550	78
4768	39342	144
4426	6714	1
37821	190	1
40034	479	48
10001	162	3
51192	379	46
65811	22418	92
43639	43640	155
36575	18907	108
70986	3500	0
7734	143	25
3819	3456	3
39450	1047	90
14375	14376	3
30600	29750	48
44155	44156	155
3940	16	1
33867	33824	129
65165	21041	76
66785	20550	78
65101	21197	79
16828	3876	1
9738	3269	1
71247	583	87
34802	261	36
21009	21008	13
21351	162	3
5273	13	6
22649	5638	61
31285	29769	134
60383	3085	80
29850	29750	134
5494	3	1
73680	8180	10
11624	250	3
29675	7	3
23204	18011	3
3708	317	42
30907	29750	48
3424	2475	17
69980	583	87
41458	29814	146
50424	47524	166
38283	31686	106
35489	2724	3
69011	19707	0
20729	3	1
2918	189	31
37063	31499	106
43226	43227	155
6296	12370	6
522	250	3
12586	889	13
66424	20550	78
65947	7070	79
34133	3351	129
44476	43399	155
56869	261	36
31154	7086	48
53986	53114	183
62343	62346	28
66227	12770	113
68059	927	70
69551	48	109
1008	204	1
38874	2718	61
44238	42829	155
30657	3275	3
12465	3452	29
43071	43072	155
20335	189	31
191	192	1
3989	50574	1
43944	43641	155
60588	21009	79
70737	3500	0
18284	3	1
4322	190	3
3935	487	6
11665	7394	13
2287	2288	13
10645	135	1
11755	1416	6
54146	53114	183
6397	20263	50
5418	936	3
66408	20550	78
10370	444	6
51521	1178	69
29234	1154	13
7816	6044	10
33257	277	3
2462	643	3
60221	3085	80
12233	7048	109
19554	2056	17
42877	42743	155
68	5639	1
12103	12104	13
27156	15	1
57683	48652	166
66278	3603	78
74371	28	45
29825	29748	48
43287	43288	155
65229	3603	78
1271	851	13
65870	12770	113
24312	7008	0
16172	143	24
51277	3	1
1269	2156	13
71629	71628	3
37745	5093	1
40239	25510	90
43158	43159	155
5125	111	21
30132	889	13
62338	61884	95
22424	2462	1
39225	5093	117
16739	522	56
37560	190	61
40949	25510	90
54066	53114	183
13369	4417	120
67160	20550	78
71081	583	87
30411	29796	48
27836	487	6
66024	12770	113
16115	143	24
32461	32459	29
24950	24951	28
7829	379	46
65086	20550	78
69533	324	43
57252	31781	36
53612	53114	183
63740	3558	29
851	1291	1
33368	261	36
66700	3085	80
5982	5983	0
27633	1339	12
27478	3263	27
19394	3	1
14440	8198	71
18677	1056	28
3334	3335	50
16836	43904	155
65659	27079	92
65144	12770	113
68038	687	189
47819	47820	167
66074	39493	79
57738	47629	166
72462	33125	62
65739	12770	113
47885	47844	170
4417	771	108
65062	20550	78
15330	15333	91
5406	42795	155
73057	414	10
902	14924	3
34548	261	36
46966	40161	73
4249	35301	1
58920	6899	177
4466	3269	1
69052	27627	0
65172	20550	78
37550	31554	106
4049	37045	106
71227	583	87
61537	59140	29
2532	2533	24
38459	3368	61
10558	16	1
8762	250	3
28646	42801	155
4427	92	108
36912	6602	1
40461	25510	90
37824	27084	1
30010	3708	134
62770	62771	50
50888	379	46
39515	3602	90
34591	32849	61
30221	10623	13
31079	889	48
64988	3085	80
70305	7067	109
44036	44037	155
33650	19840	129
56647	78	23
21244	29	3
50216	8942	164
8264	143	25
69933	7263	62
11935	143	25
39958	13476	91
65867	35825	79
32195	32193	0
12296	317	62
18454	3	1
34347	34348	129
53793	53114	183
32898	1688	76
62210	61790	95
6296	15652	6
34984	34028	45
38540	923	107
66560	20550	78
39639	3602	90
71285	583	87
1237	135	1
66580	20550	78
43557	43558	155
204	5600	3
68823	687	189
23818	23822	3
56664	2724	88
12316	6741	10
23524	61584	0
31011	3708	134
2544	2540	0
29267	3602	90
13784	44	1
37785	1078	3
31194	4044	135
34799	4779	107
70569	7067	109
41524	4463	146
66898	66897	27
29260	479	48
38333	32911	1
73356	701	6
15860	190	32
70233	7542	109
68619	2398	70
23438	50684	48
62377	16216	95
59740	39486	29
1464	13	6
11122	29	3
39683	1047	90
31248	9518	48
65635	1414	79
47635	15726	166
12209	601	1
50233	8942	164
4545	6602	1
68712	28507	51
60254	188	31
64437	583	87
16773	3	1
2779	190	1
66433	763	79
34193	3351	129
75438	15	1
2041	162	3
37342	3106	61
41347	4961	145
16115	189	31
34904	261	36
70435	4028	109
35770	6602	1
44582	42812	155
24514	16804	3
27824	42869	155
189	15915	71
47010	1573	73
12337	391	3
63012	7030	0
16910	36793	1
3673	3	1
40546	3602	90
32890	6716	1
27426	2802	3
60755	12770	113
66105	20550	78
43407	42861	155
60013	3603	78
66830	35648	92
10503	31465	106
31340	29750	48
1435	464	1
39495	32849	65
71614	34015	42
39208	2528	117
34876	261	36
9633	3	1
1079	664	1
47544	2402	166
39968	479	48
5502	189	31
9414	3452	29
33446	78	23
23868	1423	3
8318	8319	45
19706	19707	0
60982	583	87
68283	687	189
70594	4028	109
526	27079	1
32991	3717	138
12128	890	3
9473	1416	6
67065	10169	92
53182	53114	183
72631	317	62
53745	53114	183
44327	44328	155
6536	6534	3
44941	42730	155
54021	53114	183
66770	3603	78
2588	3012	138
70917	3262	27
40481	3602	90
883	261	36
66154	9646	79
14691	8886	3
8875	162	3
13449	643	48
7777	250	3
21176	3285	3
14733	143	24
26390	444	43
38140	2718	61
73537	570	10
67930	583	87
42696	59816	28
123	125	0
33866	8898	129
72253	37197	186
39686	20550	91
4312	664	1
30178	10623	3
2361	1379	107
204	409	3
66101	15328	79
29087	13	6
44013	44014	155
59133	1339	12
5009	20282	3
37681	905	107
65445	12770	113
30929	29750	134
16335	3	1
40042	3602	90
53701	53114	183
39935	479	48
392	12324	13
9868	1722	25
36259	32808	107
37746	21525	61
765	234	1
72719	37009	42
39464	479	48
14712	6991	13
1559	515	3
13728	27246	13
18675	7543	28
57876	8942	164
64903	12770	113
12018	601	1
34092	17548	129
31152	7086	134
50048	8942	164
72059	317	62
42776	42777	155
70191	70192	109
41637	1373	42
38022	38023	106
2195	15993	0
53624	53114	183
21116	3611	94
60026	1423	80
54023	53114	183
44508	44509	155
16705	3054	3
30923	7086	134
29303	479	48
4616	11089	1
59545	12770	113
68087	687	189
71078	1331	32
39475	1154	13
13750	28992	13
30358	2558	134
36496	36497	1
32219	189	71
70514	56073	109
66356	15330	79
31134	3708	48
3080	3	1
23330	43752	155
47701	8942	164
71908	583	87
59351	583	87
37346	15606	106
57545	57546	167
6338	143	24
38248	1689	76
39296	1375	0
66092	8330	79
7754	7753	13
40213	479	48
67019	39440	78
31125	29750	48
66621	1423	80
16823	3876	3
26963	664	1
61314	324	43
22263	162	3
851	1282	13
31283	7375	106
30869	29750	134
2168	176	25
36549	36181	106
8379	487	6
62096	61746	95
13430	187	71
65976	1047	80
40279	479	48
69142	3263	27
38388	35648	92
5637	5639	1
30589	7086	134
65868	40667	79
65498	40058	79
34052	1373	129
44754	44755	155
71384	71385	0
70260	7067	109
44340	43105	155
71858	13	6
42761	42762	155
69518	5645	109
522	17061	6
5406	42798	155
8995	8384	3
65773	39454	79
71822	59184	51
36293	2528	1
8420	522	56
34116	8398	129
40079	3602	90
68814	4781	70
10415	4671	62
30486	7086	134
69991	583	87
50458	47709	164
9841	261	36
21481	1131	28
66849	12770	113
33354	317	141
29293	479	48
18502	143	25
60335	20550	78
28729	28730	3
12555	29769	134
52488	261	36
39517	4611	89
65662	22418	92
2015	7	3
44056	42700	155
66500	17838	79
18596	10043	3
57614	8942	164
36726	3687	61
43710	43711	155
59876	1456	70
36208	31464	106
41616	6132	146
50997	3012	46
72241	317	186
68377	5639	70
17391	15	1
33963	17548	129
51973	6899	177
18065	43172	155
16195	3	1
74629	234	1
56941	261	36
30492	10623	3
55	56	1
32093	78	136
67323	56141	0
59722	1047	80
30184	3275	3
16336	921	3
27722	4664	42
68312	687	189
59947	39450	79
23537	3269	1
9645	2872	106
70487	56125	109
41433	4237	146
63804	50	0
36756	1229	108
8366	31570	106
41437	989	42
57985	8942	164
12517	29769	48
36602	35855	106
53185	53114	183
66477	10169	92
59893	7070	79
6244	332	3
12551	29769	134
14604	39314	144
17280	315	1
33057	10185	138
68766	446	51
57460	47560	167
1431	197	1
67495	1423	3
13666	3763	29
38151	36629	106
7482	7483	13
38359	31394	106
28336	11495	3
35848	35849	106
16281	13	6
7014	38286	13
29281	479	48
39876	3602	90
41105	559	145
69978	583	87
33105	190	1
65967	3085	80
66230	1423	80
36777	5639	1
755	3	1
30316	10623	12
44724	43300	155
59846	27084	70
29821	10623	12
1	904	3
60483	3085	80
8325	43064	155
18033	43234	155
32864	1079	1
29801	29748	48
57698	47469	166
60792	24010	93
29245	479	48
71153	52417	29
47734	8942	164
7724	26888	3
9871	414	10
57824	47540	167
72518	45471	10
30970	2414	135
40027	479	48
30712	2558	134
71331	71336	29
56141	1504	10
26185	250	3
34758	7407	45
27723	15	1
57628	47524	166
59547	20550	78
62683	17064	43
44765	42911	155
29761	190	3
30416	10623	12
43201	42700	155
66722	3085	80
66702	2761	29
36805	1246	3
51492	1178	69
72614	72615	13
68299	14159	189
15450	572	10
31017	10623	3
59791	13476	78
55597	583	87
28620	28621	13
6296	7391	1
21809	250	3
12768	414	10
65176	20550	78
59131	59132	27
11865	143	24
21256	72541	13
1	2802	1
2955	1698	1
31070	10623	3
67736	50	0
21602	3263	27
16336	10583	3
70388	60651	109
16699	9601	1
2724	31499	106
15945	1454	1
50417	8942	164
50454	8942	164
60835	20550	78
59914	7070	79
44366	42720	155
33063	664	1
70803	3500	109
57463	47573	167
69521	3262	27
72379	317	62
12541	890	3
29680	66	17
63590	7067	109
30996	391	3
20996	1047	3
36657	36658	106
29122	1154	13
46931	9802	73
21445	21444	13
64988	13476	78
